rollback,group_id,scen_num,sample_num,capacity_multiplier,trigger_activated,exp_name,infected_cumul,crit_det_cumul,hosp_det_cumul,death_det_cumul,hosp_det,Ki_t,crit_det,date,new_infected,new_crit_det,new_hosp_det,new_death_det,reopen,delay,reopen_fct,reopen_fct2,rollback_fct,capacity_multiplier_fct,capacity_multiplier_fct2,date_peak,crit_det_peak,triggerDate,N_trigger,N_no_trigger,perc_trigger,rt_lower,rt_median,rt_upper,pop,capacity,rel_occupancy,capacity_per10000,crit_det_per10000,new_infected_per10000,rel_occupancy_peak,time_since_reopen,time_to_peak_after_reopen,time_to_trigger_after_reopen,time_since_trigger,time_to_peak_after_trigger,scen_id
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,480059,4829,17103,3212,1620,0.179734464,361,2020-10-25,10729,83,428,45,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.10220285219689,1.11244663052395,1.12275868644285,2456274,516,0.699612403100775,2.10074283243645,1.46970574129759,43.6799803279276,2.89147286821705,54,97.3237924865827,48.865831842577,5,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,491060,4936,17537,3266,1705,0.179734464,403,2020-10-26,11001,107,434,54,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.10340214066521,1.11352866901559,1.12371696651198,2456274,516,0.781007751937985,2.10074283243645,1.64069643696102,44.7873486427003,2.89147286821705,55,97.3237924865827,48.865831842577,6,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,502616,5043,17987,3333,1794,0.179734464,430,2020-10-27,11556,107,450,67,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.1032832052469,1.11327044787651,1.1233177810738,2456274,516,0.833333333333333,2.10074283243645,1.75061902703037,47.0468685496814,2.89147286821705,56,97.3237924865827,48.865831842577,7,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,514394,5135,18451,3391,1894,0.179734464,452,2020-10-28,11778,92,464,58,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.10187004754396,1.11171546463192,1.12161935492194,2456274,516,0.875968992248062,2.10074283243645,1.84018558190169,47.9506765124738,2.89147286821705,57,97.3237924865827,48.865831842577,8,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,526625,5242,18937,3455,1987,0.179734464,473,2020-10-29,12231,107,486,64,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.09908329958377,1.10878757180381,1.1185483951921,2456274,516,0.916666666666667,2.10074283243645,1.92568092973341,49.7949333014151,2.89147286821705,58,97.3237924865827,48.865831842577,9,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,538895,5333,19453,3525,2091,0.179734464,479,2020-10-30,12270,91,516,70,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.09547783653435,1.10504153393657,1.11465423634065,2456274,516,0.928294573643411,2.10074283243645,1.95010817197104,49.9537103759597,2.89147286821705,59,97.3237924865827,48.865831842577,10,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,551758,5450,19937,3599,2115,0.179734464,506,2020-10-31,12863,117,484,74,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.09090975233503,1.10032701665568,1.10979832196032,2456274,516,0.98062015503876,2.10074283243645,2.06003076204039,52.3679361504458,2.89147286821705,60,97.3237924865827,48.865831842577,11,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,564817,5591,20505,3685,2235,0.179734464,537,2020-11-01,13059,141,568,86,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.08550233820658,1.09478124043712,1.10411287017169,2456274,516,1.0406976744186,2.10074283243645,2.18623818026816,53.1658927302085,2.89147286821705,61,97.3237924865827,48.865831842577,12,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,578328,5705,21065,3767,2312,0.179734464,548,2020-11-02,13511,114,560,82,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.0795094495019,1.08865451932725,1.0978406741816,2456274,516,1.06201550387597,2.10074283243645,2.23102145770382,55.0060783121101,2.89147286821705,62,97.3237924865827,48.865831842577,13,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,592219,5852,21667,3856,2377,0.179734464,591,2020-11-03,13891,147,602,89,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.0735765732124,1.08258990707468,1.09165155428643,2456274,516,1.1453488372093,2.10074283243645,2.40608336040686,56.5531369871602,2.89147286821705,63,97.3237924865827,48.865831842577,14,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,606470,5984,22268,3938,2450,0.179734464,625,2020-11-04,14251,132,601,82,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.06787650849278,1.07677091538164,1.08572274785693,2456274,516,1.21124031007752,2.10074283243645,2.54450439975345,58.0187715214182,2.89147286821705,64,97.3237924865827,48.865831842577,15,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,620940,6124,22877,4045,2532,0.179734464,637,2020-11-05,14470,140,609,107,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.06237435829471,1.07116053389286,1.07999318549156,2456274,516,1.23449612403101,2.10074283243645,2.59335888422871,58.9103658630918,2.89147286821705,65,97.3237924865827,48.865831842577,16,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,636084,6276,23497,4126,2632,0.179734464,694,2020-11-06,15144,152,620,81,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.05682876760654,1.06551176474791,1.0742421923353,2456274,516,1.34496124031008,2.10074283243645,2.82541768548623,61.6543594077859,2.89147286821705,66,97.3237924865827,48.865831842577,17,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,651153,6431,24139,4239,2687,0.179734464,709,2020-11-06,15069,155,642,113,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.05682876760654,1.06551176474791,1.0742421923353,2456274,516,1.37403100775194,2.10074283243645,2.88648579108031,61.3490188798155,2.89147286821705,66,97.3237924865827,48.865831842577,17,48,92
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,666828,6590,24794,4340,2775,0.179734464,737,2020-11-07,15675,159,655,101,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.05100928311276,1.05958702061844,1.06821130272849,2456274,516,1.42829457364341,2.10074283243645,3.00047958818927,63.8161703458165,2.89147286821705,67,97.3237924865827,48.865831842577,18,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,683020,6756,25440,4441,2847,0.179734464,778,2020-11-08,16192,166,646,101,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.04549101493675,1.05398486142396,1.0625245879983,2456274,516,1.5077519379845,2.10074283243645,3.16739907681309,65.9209843852925,2.89147286821705,68,97.3237924865827,48.865831842577,19,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,699450,6936,26139,4578,2913,0.179734464,795,2020-11-09,16430,180,699,137,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.04122468869734,1.04962445160973,1.05806981150701,2456274,516,1.5406976744186,2.10074283243645,3.23660959648639,66.8899316607186,2.89147286821705,69,97.3237924865827,48.865831842577,20,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,716113,7130,26882,4683,3034,0.179734464,853,2020-11-10,16663,194,743,105,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.03893153295362,1.04726618254536,1.05564528901944,2456274,516,1.6531007751938,2.10074283243645,3.47273960478351,67.8385229009467,2.89147286821705,70,97.3237924865827,48.865831842577,21,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,733092,7316,27541,4823,3016,0.179734464,871,2020-11-11,16979,186,659,140,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.03811088125433,1.04639233990314,1.0547177250914,2456274,516,1.68798449612403,2.10074283243645,3.54602133149641,69.1250243254621,2.89147286821705,71,97.3237924865827,48.865831842577,22,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,750116,7486,28328,4947,3187,0.179734464,900,2020-11-12,17024,170,787,124,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.03806695159555,1.0463102864965,1.05459411380278,2456274,516,1.74418604651163,2.10074283243645,3.66408633564497,69.3082286422443,2.89147286821705,72,97.3237924865827,48.865831842577,23,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,767792,7657,29102,5099,3315,0.179734464,893,2020-11-13,17676,171,774,152,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.03755607565286,1.04574521666103,1.0539785760355,2456274,516,1.73062015503876,2.10074283243645,3.63558788636773,71.9626556320671,2.89147286821705,73,97.3237924865827,48.865831842577,24,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,785633,7846,29871,5227,3408,0.179734464,912,2020-11-14,17841,189,769,128,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.03600508115112,1.04414308328722,1.05232359123396,2456274,516,1.76744186046512,2.10074283243645,3.71294082012023,72.634404793602,2.89147286821705,74,97.3237924865827,48.865831842577,25,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,803792,8049,30681,5358,3521,0.179734464,953,2020-11-15,18159,203,810,131,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.03347896359507,1.04157183384026,1.04970592105069,2456274,516,1.8468992248062,2.10074283243645,3.87986030874406,73.9290486321966,2.89147286821705,75,97.3237924865827,48.865831842577,26,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,822193,8259,31483,5508,3541,0.179734464,983,2020-11-16,18401,210,802,150,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.02986489315578,1.03789539596312,1.0459702267736,2456274,516,1.90503875968992,2.10074283243645,4.00199651993222,74.9142807357811,2.89147286821705,76,97.3237924865827,48.865831842577,27,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,840801,8448,32257,5670,3596,0.179734464,982,2020-11-17,18608,189,774,162,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.02527727074882,1.03325256197596,1.04126910446694,2456274,516,1.9031007751938,2.10074283243645,3.99792531289262,75.7570205929795,2.89147286821705,77,97.3237924865827,48.865831842577,28,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,859449,8633,33101,5810,3660,0.179734464,989,2020-11-18,18648,185,844,140,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.01922799723733,1.02712576145206,1.03506297161081,2456274,516,1.91666666666667,2.10074283243645,4.02642376216986,75.9198688745637,2.89147286821705,78,97.3237924865827,48.865831842577,29,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,878347,8830,33996,5973,3805,0.179734464,984,2020-11-19,18898,197,895,163,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.01157578298181,1.01941247190317,1.02729113210043,2456274,516,1.90697674418605,2.10074283243645,4.00606772697183,76.9376706344651,2.89147286821705,79,97.3237924865827,48.865831842577,30,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,897023,9058,34883,6117,3868,0.179734464,1034,2020-11-20,18676,228,887,144,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,1.00314621039852,1.01092987292221,1.01875369531206,2456274,516,2.00387596899225,2.10074283243645,4.2096280789521,76.0338626716726,2.89147286821705,80,97.3237924865827,48.865831842577,31,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,916368,9282,35766,6271,3921,0.179734464,1067,2020-11-21,19345,224,883,154,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.994622106358581,1.00235337667096,1.01012867452616,2456274,516,2.06782945736434,2.10074283243645,4.34397791125909,78.7575001811687,2.89147286821705,81,97.3237924865827,48.865831842577,32,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,936011,9506,36642,6433,3961,0.179734464,1075,2020-11-22,19643,224,876,162,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.986605143655952,0.994294507878334,1.00202372141619,2456274,516,2.08333333333333,2.10074283243645,4.37654756757593,79.9707198789712,2.89147286821705,82,97.3237924865827,48.865831842577,33,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,955527,9746,37558,6589,4011,0.179734464,1125,2020-11-23,19516,240,916,156,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.97912499796732,0.986770817330654,0.99446271700892,2456274,516,2.18023255813953,2.10074283243645,4.58010791955621,79.4536765849413,2.89147286821705,83,97.3237924865827,48.865831842577,34,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,975260,9979,38477,6751,4057,0.179734464,1151,2020-11-24,19733,233,919,162,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.9718200932339,0.979455145380099,0.98712823848518,2456274,516,2.23062015503876,2.10074283243645,4.68595930258595,80.3371285125357,2.89147286821705,84,97.3237924865827,48.865831842577,35,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,994867,10215,39369,6933,4088,0.179734464,1157,2020-11-24,19607,236,892,182,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.9718200932339,0.979455145380099,0.98712823848518,2456274,516,2.2422480620155,2.10074283243645,4.71038654482358,79.8241564255454,2.89147286821705,84,97.3237924865827,48.865831842577,35,48,92
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1014648,10452,40290,7105,4181,0.179734464,1184,2020-11-25,19781,237,921,172,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.964453805118588,0.972068741718027,0.979725466928579,2456274,516,2.29457364341085,2.10074283243645,4.82030913489293,80.5325464504367,2.89147286821705,85,97.3237924865827,48.865831842577,36,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1034213,10697,41273,7264,4263,0.179734464,1226,2020-11-26,19565,245,983,159,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.956855989376862,0.964451632947026,0.972087367365311,2456274,516,2.37596899224806,2.10074283243645,4.99129983055636,79.6531657298819,2.89147286821705,86,97.3237924865827,48.865831842577,37,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1054074,10924,42252,7447,4343,0.179734464,1230,2020-11-27,19861,227,979,183,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.949579500765995,0.957167856250062,0.964796531581648,2456274,516,2.38372093023256,2.10074283243645,5.00758465871479,80.8582430136052,2.89147286821705,87,97.3237924865827,48.865831842577,38,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1074204,11192,43273,7612,4450,0.179734464,1288,2020-11-28,20130,268,1021,165,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.943409874629479,0.95101788687989,0.958666692194048,2456274,516,2.49612403100775,2.10074283243645,5.24371466701191,81.9533977072591,2.89147286821705,88,97.3237924865827,48.865831842577,39,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1093828,11446,44258,7777,4481,0.179734464,1332,2020-11-29,19624,254,985,165,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.939231563616065,0.946855268330569,0.954519454225975,2456274,516,2.58139534883721,2.10074283243645,5.42284777675455,79.8933669452187,2.89147286821705,89,97.3237924865827,48.865831842577,40,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1113637,11678,45203,7951,4535,0.179734464,1354,2020-11-30,19809,232,945,174,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.937207308305171,0.944874511867458,0.952582704039022,2456274,516,2.62403100775194,2.10074283243645,5.51241433162587,80.6465402475457,2.89147286821705,90,97.3237924865827,48.865831842577,41,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1133402,11951,46174,8168,4539,0.179734464,1356,2020-12-01,19765,273,971,217,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.937180525614594,0.944894362259097,0.952650411108813,2456274,516,2.62790697674419,2.10074283243645,5.52055674570508,80.467407137803,2.89147286821705,91,97.3237924865827,48.865831842577,42,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1152957,12203,47182,8369,4591,0.179734464,1353,2020-12-02,19555,252,1008,201,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.938382890390686,0.946166784769453,0.95398871498741,2456274,516,2.62209302325581,2.10074283243645,5.50834312458626,79.6124536594859,2.89147286821705,92,97.3237924865827,48.865831842577,43,48,4
pr2,774,886,80,0.6,1,20210517_IL_localeEMS_11_100perc_1daysdelay_pr2_triggeredrollback_reopen,1172548,12470,48095,8567,4556,0.179734464,1381,2020-12-03,19591,267,913,198,100perc,1daysdelay,"High
transmission
increase",High,20,60,60,2020-12-07,1492,2020-10-19,88,0,1,0.94065063868894,0.948491853057567,0.95637204099679,2456274,516,2.67635658914729,2.10074283243645,5.62233692169522,79.7590171129117,2.89147286821705,93,97.3237924865827,48.865831842577,44,48,4
